plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score,reock
38552,13.411,,70,0,0.0,0.0,-1.2754504848935202,
38553,13.411,,70,0,0.0,0.0,-1.2754504848935202,
38554,13.411,,67,0,0.0,0.0,-1.2401563672465028,
38555,13.411,,67,0,0.0,0.0,-1.2401563672465028,
38556,13.411,,67,0,0.0,0.0,-1.2401563672465028,
38557,13.411,,70,0,0.0,0.0,-1.2754504848935202,
38558,13.411,,69,0,0.0,0.0,-1.263685779011181,
38559,13.411,,71,0,0.0,0.0,-1.287215190775859,
38560,13.411,,70,0,0.0,0.0,-1.2754504848935202,
38561,13.411,,71,0,0.0,0.0,-1.287215190775859,
38562,13.411,,72,0,0.0,0.0,-1.2989798966581985,
38563,13.411,,72,0,0.0,0.0,-1.2989798966581985,
38564,12.939,,74,0,0.0,0.0,-1.2910426417564196,
38565,12.804,,70,0,0.0,0.0,-1.234983818227123,
38566,12.804,,70,0,0.0,0.0,-1.234983818227123,
38567,12.804,,74,0,0.0,0.0,-1.2820426417564796,
38568,12.804,,74,0,0.0,0.0,-1.2820426417564796,
38569,12.804,,74,0,0.0,0.0,-1.2820426417564796,
38570,11.321,,78,0,0.0,0.0,-1.2302347986198283,
38571,11.321,,78,0,0.0,0.0,-1.2302347986198283,
38572,11.321,,76,0,0.0,0.0,-1.2067053868551505,
38573,11.321,,76,0,0.0,0.0,-1.2067053868551505,
38574,11.321,,76,0,0.0,0.0,-1.2067053868551505,
38575,11.321,,75,0,0.0,0.0,-1.1949406809728114,
38576,11.321,,76,0,0.0,0.0,-1.2067053868551505,
38577,11.321,,76,0,0.0,0.0,-1.2067053868551505,
38578,12.744,,72,0,0.0,0.0,-1.2545132299918282,
38579,12.863,,71,0,0.0,0.0,-1.2506818574427694,
38580,12.863,,71,0,0.0,0.0,-1.2506818574427694,
38581,12.863,,71,0,0.0,0.0,-1.2506818574427694,
38582,12.863,,71,0,0.0,0.0,-1.2506818574427694,
38583,12.744,,73,0,0.0,0.0,-1.2662779358741674,
38584,12.744,,73,0,0.0,0.0,-1.2662779358741674,
38585,12.744,,73,0,0.0,0.0,-1.2662779358741674,
38586,12.744,,71,0,0.0,0.0,-1.242748524109489,
38587,12.744,,71,0,0.0,0.0,-1.242748524109489,
38588,12.744,,71,0,0.0,0.0,-1.242748524109489,
38589,12.744,,71,0,0.0,0.0,-1.242748524109489,
38590,12.744,,70,0,0.0,0.0,-1.23098381822715,
38591,12.744,,70,0,0.0,0.0,-1.23098381822715,
38592,12.744,,70,0,0.0,0.0,-1.23098381822715,
38593,12.744,,70,0,0.0,0.0,-1.23098381822715,
38594,12.744,,70,0,0.0,0.0,-1.23098381822715,
38595,12.744,,69,0,0.0,0.0,-1.219219112344811,
38596,12.744,,69,0,0.0,0.0,-1.219219112344811,
38597,12.718,,69,0,0.0,0.0,-1.217485779011489,
38598,12.718,,69,0,0.0,0.0,-1.217485779011489,
38599,12.718,,69,0,0.0,0.0,-1.217485779011489,
38600,12.015,,70,0,0.0,0.0,-1.182383818227474,
38601,12.015,,71,0,0.0,0.0,-1.194148524109813,
38602,14.539,,70,0,0.0,0.0,-1.350650484893019,
38603,12.015,,73,0,0.0,0.0,-1.2176779358744914,
38604,12.015,,73,0,0.0,0.0,-1.2176779358744914,
38605,14.657,,74,0,0.0,0.0,-1.4055759750889891,
