CUT,cod_candidato,nombre_candidato,partido,pacto,votos
13404,66014056,CARLOS MORALES FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",132.0
13404,66014057,SARA PASCUAL RODRIGUEZ,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",93.0
13404,66014058,RAUL LEIVA CARVAJAL,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,698.0
13404,66014059,ROBERTO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,1423.0
13404,66014060,MARISELA SANTIBAÑEZ NOVOA,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,3135.0
13404,66014061,IGNACIO ACHURRA DIAZ,FRENTE AMPLIO,UNIDAD POR CHILE,4430.0
13404,66014062,NIBALDO MEZA GARFIA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,258.0
13404,66014063,CHRISTIAN PINO LOPEZ,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,385.0
13404,66014064,CAMILA MUSANTE MULLER,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,1277.0
13404,66014065,RICARDO MARTINEZ VALENCIA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,229.0
13404,66014066,GUSTAVO ENRIQUE GONZALEZ ARAYA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,326.0
13404,66014067,ABRAHAM MUÑOZ VILCHES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,126.0
13404,66014068,JASMIN LIZETTE DONOSO ROMERO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,454.0
13404,66014069,DINA LUISA FIGUEROA MARDONES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,190.0
13404,66014070,FELIPE ALEXANDER PINO CASTILLO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,128.0
13404,66014071,FRANCISCO VALDES REYES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,181.0
13404,66014072,TAMARA FREDES GUTIERREZ,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,306.0
13404,66014073,KEIN SOTO LAMA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,193.0
13404,66014074,SERGIO MILLALEN HIMILAF,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,110.0
13404,66014075,ANDRES SANCHEZ FREDES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,1547.0
13404,66014076,LETICIA DEL CARMEN ZUÑIGA SILVA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,727.0
13404,66014077,CINDY MACIAS TOLEDO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,604.0
13404,66014078,JUAN ANSELMO MELO RAMIREZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,333.0
13404,66014079,SERGIO ANTONIO PALMA BRIONES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,322.0
13404,66014080,ROGELIO ALFREDO URBINA LEAL,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,145.0
13404,66014081,JORGE ANDRES MEZA INFANTE,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,291.0
13404,66014082,JAIME COLOMA ALAMOS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,2200.0
13404,66014083,CHRISTIAN GOMEZ DIAZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,186.0
13404,66014084,CLAUDIA CASTRO GUTIERREZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,269.0
13404,66014085,ALEJANDRA NOVOA SANDOVAL,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,374.0
13404,66014086,PABLO MIRA HURTADO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,316.0
13404,66014087,PABLO HERRERA ROGERS,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,742.0
13404,66014088,TRINIDAD BIGGS MONTANER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,93.0
13404,66014089,JUAN IRARRAZAVAL ROSSEL,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1246.0
13404,66014090,DIEGO VERGARA RODRIGUEZ,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,19619.0
13404,66014091,ANNEMARIE MULLER DURING,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,351.0
13404,66014092,JUAN MOLINA ROMO,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,418.0
13404,66014093,CARLOS BARBERIS AVENDAÑO,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,254.0
13404,66014094,CLAUDIA ORMEÑO URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1052.0
13404,66014095,JOSEFINA DIEGUEZ RUSSELL,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,428.0
13501,66014051,PILAR FARFAN VILLAGRA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",486.0
13501,66014052,EVELYN BASTIAS ARAYA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",385.0
13501,66014053,DANIEL DOMINGUEZ GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",7018.0
13501,66014054,MARIA ELENA FLORES MARTINEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",330.0
13501,66014055,BERNARDA LAGOS FARFAN,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",168.0
13501,66014056,CARLOS MORALES FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",234.0
13501,66014057,SARA PASCUAL RODRIGUEZ,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",212.0
13501,66014058,RAUL LEIVA CARVAJAL,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,3397.0
13501,66014059,ROBERTO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,422.0
13501,66014060,MARISELA SANTIBAÑEZ NOVOA,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,4469.0
13501,66014061,IGNACIO ACHURRA DIAZ,FRENTE AMPLIO,UNIDAD POR CHILE,6743.0
13501,66014062,NIBALDO MEZA GARFIA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,653.0
13501,66014063,CHRISTIAN PINO LOPEZ,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,264.0
13501,66014064,CAMILA MUSANTE MULLER,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,4079.0
13501,66014065,RICARDO MARTINEZ VALENCIA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,518.0
13501,66014066,GUSTAVO ENRIQUE GONZALEZ ARAYA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,270.0
13501,66014067,ABRAHAM MUÑOZ VILCHES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,225.0
13501,66014068,JASMIN LIZETTE DONOSO ROMERO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,684.0
13501,66014069,DINA LUISA FIGUEROA MARDONES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,334.0
13501,66014070,FELIPE ALEXANDER PINO CASTILLO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,300.0
13501,66014071,FRANCISCO VALDES REYES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,402.0
13501,66014072,TAMARA FREDES GUTIERREZ,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,529.0
13501,66014073,KEIN SOTO LAMA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,243.0
13501,66014074,SERGIO MILLALEN HIMILAF,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,277.0
13501,66014075,ANDRES SANCHEZ FREDES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,2617.0
13501,66014076,LETICIA DEL CARMEN ZUÑIGA SILVA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,1331.0
13501,66014077,CINDY MACIAS TOLEDO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,1040.0
13501,66014078,JUAN ANSELMO MELO RAMIREZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,754.0
13501,66014079,SERGIO ANTONIO PALMA BRIONES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,603.0
13501,66014080,ROGELIO ALFREDO URBINA LEAL,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,541.0
13501,66014081,JORGE ANDRES MEZA INFANTE,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,2441.0
13501,66014082,JAIME COLOMA ALAMOS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,10163.0
13501,66014083,CHRISTIAN GOMEZ DIAZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,383.0
13501,66014084,CLAUDIA CASTRO GUTIERREZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,502.0
13501,66014085,ALEJANDRA NOVOA SANDOVAL,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,1131.0
13501,66014086,PABLO MIRA HURTADO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,3177.0
13501,66014087,PABLO HERRERA ROGERS,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,2352.0
13501,66014088,TRINIDAD BIGGS MONTANER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,225.0
13501,66014089,JUAN IRARRAZAVAL ROSSEL,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,5928.0
13501,66014090,DIEGO VERGARA RODRIGUEZ,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1714.0
13501,66014091,ANNEMARIE MULLER DURING,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1155.0
13501,66014092,JUAN MOLINA ROMO,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,711.0
13501,66014093,CARLOS BARBERIS AVENDAÑO,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,718.0
13501,66014094,CLAUDIA ORMEÑO URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,2585.0
13501,66014095,JOSEFINA DIEGUEZ RUSSELL,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,949.0
13502,66014051,PILAR FARFAN VILLAGRA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",30.0
13502,66014052,EVELYN BASTIAS ARAYA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",26.0
13502,66014053,DANIEL DOMINGUEZ GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",42.0
13502,66014054,MARIA ELENA FLORES MARTINEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",15.0
13502,66014055,BERNARDA LAGOS FARFAN,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",13.0
13502,66014056,CARLOS MORALES FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",12.0
13502,66014057,SARA PASCUAL RODRIGUEZ,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",8.0
13502,66014058,RAUL LEIVA CARVAJAL,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,412.0
13502,66014059,ROBERTO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,52.0
13502,66014060,MARISELA SANTIBAÑEZ NOVOA,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,256.0
13502,66014061,IGNACIO ACHURRA DIAZ,FRENTE AMPLIO,UNIDAD POR CHILE,116.0
13502,66014062,NIBALDO MEZA GARFIA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,46.0
13502,66014063,CHRISTIAN PINO LOPEZ,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,25.0
13502,66014064,CAMILA MUSANTE MULLER,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,952.0
13502,66014065,RICARDO MARTINEZ VALENCIA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,47.0
13502,66014066,GUSTAVO ENRIQUE GONZALEZ ARAYA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,25.0
13502,66014067,ABRAHAM MUÑOZ VILCHES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,18.0
13502,66014068,JASMIN LIZETTE DONOSO ROMERO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,32.0
13502,66014069,DINA LUISA FIGUEROA MARDONES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,17.0
13502,66014070,FELIPE ALEXANDER PINO CASTILLO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,12.0
13502,66014071,FRANCISCO VALDES REYES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,18.0
13502,66014072,TAMARA FREDES GUTIERREZ,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,36.0
13502,66014073,KEIN SOTO LAMA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,25.0
13502,66014074,SERGIO MILLALEN HIMILAF,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,18.0
13502,66014075,ANDRES SANCHEZ FREDES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,166.0
13502,66014076,LETICIA DEL CARMEN ZUÑIGA SILVA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,98.0
13502,66014077,CINDY MACIAS TOLEDO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,74.0
13502,66014078,JUAN ANSELMO MELO RAMIREZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,33.0
13502,66014079,SERGIO ANTONIO PALMA BRIONES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,23.0
13502,66014080,ROGELIO ALFREDO URBINA LEAL,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,19.0
13502,66014081,JORGE ANDRES MEZA INFANTE,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,56.0
13502,66014082,JAIME COLOMA ALAMOS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,454.0
13502,66014083,CHRISTIAN GOMEZ DIAZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,19.0
13502,66014084,CLAUDIA CASTRO GUTIERREZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,31.0
13502,66014085,ALEJANDRA NOVOA SANDOVAL,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,41.0
13502,66014086,PABLO MIRA HURTADO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,94.0
13502,66014087,PABLO HERRERA ROGERS,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,82.0
13502,66014088,TRINIDAD BIGGS MONTANER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,12.0
13502,66014089,JUAN IRARRAZAVAL ROSSEL,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,226.0
13502,66014090,DIEGO VERGARA RODRIGUEZ,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,113.0
13502,66014091,ANNEMARIE MULLER DURING,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,52.0
13502,66014092,JUAN MOLINA ROMO,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,40.0
13502,66014093,CARLOS BARBERIS AVENDAÑO,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,18.0
13502,66014094,CLAUDIA ORMEÑO URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,166.0
13502,66014095,JOSEFINA DIEGUEZ RUSSELL,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,58.0
13503,66014051,PILAR FARFAN VILLAGRA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",141.0
13503,66014052,EVELYN BASTIAS ARAYA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",96.0
13503,66014053,DANIEL DOMINGUEZ GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",96.0
13503,66014054,MARIA ELENA FLORES MARTINEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",125.0
13503,66014055,BERNARDA LAGOS FARFAN,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",50.0
13503,66014056,CARLOS MORALES FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",67.0
13503,66014057,SARA PASCUAL RODRIGUEZ,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",50.0
13503,66014058,RAUL LEIVA CARVAJAL,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,826.0
13503,66014059,ROBERTO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,234.0
13503,66014060,MARISELA SANTIBAÑEZ NOVOA,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,1730.0
13503,66014061,IGNACIO ACHURRA DIAZ,FRENTE AMPLIO,UNIDAD POR CHILE,2498.0
13503,66014062,NIBALDO MEZA GARFIA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,247.0
13503,66014063,CHRISTIAN PINO LOPEZ,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,113.0
13503,66014064,CAMILA MUSANTE MULLER,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,1144.0
13503,66014065,RICARDO MARTINEZ VALENCIA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,188.0
13503,66014066,GUSTAVO ENRIQUE GONZALEZ ARAYA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,106.0
13503,66014067,ABRAHAM MUÑOZ VILCHES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,82.0
13503,66014068,JASMIN LIZETTE DONOSO ROMERO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,223.0
13503,66014069,DINA LUISA FIGUEROA MARDONES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,124.0
13503,66014070,FELIPE ALEXANDER PINO CASTILLO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,62.0
13503,66014071,FRANCISCO VALDES REYES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,79.0
13503,66014072,TAMARA FREDES GUTIERREZ,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,156.0
13503,66014073,KEIN SOTO LAMA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,66.0
13503,66014074,SERGIO MILLALEN HIMILAF,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,60.0
13503,66014075,ANDRES SANCHEZ FREDES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,863.0
13503,66014076,LETICIA DEL CARMEN ZUÑIGA SILVA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,443.0
13503,66014077,CINDY MACIAS TOLEDO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,371.0
13503,66014078,JUAN ANSELMO MELO RAMIREZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,229.0
13503,66014079,SERGIO ANTONIO PALMA BRIONES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,191.0
13503,66014080,ROGELIO ALFREDO URBINA LEAL,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,107.0
13503,66014081,JORGE ANDRES MEZA INFANTE,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,243.0
13503,66014082,JAIME COLOMA ALAMOS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,2894.0
13503,66014083,CHRISTIAN GOMEZ DIAZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,143.0
13503,66014084,CLAUDIA CASTRO GUTIERREZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,130.0
13503,66014085,ALEJANDRA NOVOA SANDOVAL,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,290.0
13503,66014086,PABLO MIRA HURTADO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,652.0
13503,66014087,PABLO HERRERA ROGERS,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,948.0
13503,66014088,TRINIDAD BIGGS MONTANER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,109.0
13503,66014089,JUAN IRARRAZAVAL ROSSEL,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,2067.0
13503,66014090,DIEGO VERGARA RODRIGUEZ,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,626.0
13503,66014091,ANNEMARIE MULLER DURING,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,441.0
13503,66014092,JUAN MOLINA ROMO,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,195.0
13503,66014093,CARLOS BARBERIS AVENDAÑO,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,165.0
13503,66014094,CLAUDIA ORMEÑO URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,985.0
13503,66014095,JOSEFINA DIEGUEZ RUSSELL,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,430.0
13504,66014051,PILAR FARFAN VILLAGRA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",60.0
13504,66014052,EVELYN BASTIAS ARAYA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",61.0
13504,66014053,DANIEL DOMINGUEZ GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",97.0
13504,66014054,MARIA ELENA FLORES MARTINEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",33.0
13504,66014055,BERNARDA LAGOS FARFAN,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",34.0
13504,66014056,CARLOS MORALES FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",28.0
13504,66014057,SARA PASCUAL RODRIGUEZ,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",28.0
13504,66014058,RAUL LEIVA CARVAJAL,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,356.0
13504,66014059,ROBERTO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,73.0
13504,66014060,MARISELA SANTIBAÑEZ NOVOA,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,693.0
13504,66014061,IGNACIO ACHURRA DIAZ,FRENTE AMPLIO,UNIDAD POR CHILE,777.0
13504,66014062,NIBALDO MEZA GARFIA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,83.0
13504,66014063,CHRISTIAN PINO LOPEZ,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,30.0
13504,66014064,CAMILA MUSANTE MULLER,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,787.0
13504,66014065,RICARDO MARTINEZ VALENCIA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,82.0
13504,66014066,GUSTAVO ENRIQUE GONZALEZ ARAYA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,59.0
13504,66014067,ABRAHAM MUÑOZ VILCHES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,113.0
13504,66014068,JASMIN LIZETTE DONOSO ROMERO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,93.0
13504,66014069,DINA LUISA FIGUEROA MARDONES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,45.0
13504,66014070,FELIPE ALEXANDER PINO CASTILLO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,29.0
13504,66014071,FRANCISCO VALDES REYES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,29.0
13504,66014072,TAMARA FREDES GUTIERREZ,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,77.0
13504,66014073,KEIN SOTO LAMA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,61.0
13504,66014074,SERGIO MILLALEN HIMILAF,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,25.0
13504,66014075,ANDRES SANCHEZ FREDES,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,308.0
13504,66014076,LETICIA DEL CARMEN ZUÑIGA SILVA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,176.0
