step,cut_edges,max_dev_pct,is_valid
1141,289,9.497,True
1142,290,9.497,True
1143,299,9.497,True
1144,299,9.497,True
1145,306,9.497,True
1146,304,9.497,True
1147,311,9.544,True
1148,306,9.544,True
1149,283,9.497,True
1150,276,9.497,True
1151,288,9.497,True
1152,293,9.497,True
1153,281,9.497,True
1154,289,9.435,True
1155,278,9.435,True
1156,282,9.895,True
1157,281,9.435,True
1158,283,9.435,True
1159,281,9.435,True
1160,276,9.435,True
1161,286,9.435,True
1162,274,9.567,True
1163,280,9.567,True
1164,277,9.567,True
1165,276,9.567,True
1166,279,9.567,True
1167,279,9.567,True
1168,270,9.567,True
1169,271,9.567,True
1170,263,9.567,True
1171,267,9.567,True
1172,260,9.567,True
1173,259,9.567,True
1174,253,9.567,True
1175,253,9.567,True
1176,258,9.567,True
1177,253,9.557,True
1178,267,9.557,True
1179,271,9.557,True
1180,267,9.557,True
1181,264,9.557,True
1182,269,9.557,True
1183,265,9.557,True
1184,263,9.557,True
1185,258,9.557,True
1186,255,9.557,True
1187,260,9.557,True
1188,271,9.406,True
1189,271,9.406,True
1190,264,9.406,True
1191,267,9.972,True
1192,268,9.384,True
1193,274,9.162,True
1194,277,9.162,True
1195,272,9.162,True
1196,283,9.162,True
1197,276,6.776,True
1198,291,6.776,True
1199,290,6.776,True
1200,290,6.776,True
1201,287,6.776,True
1202,292,6.776,True
1203,297,6.776,True
1204,296,6.776,True
1205,282,6.776,True
1206,286,6.776,True
1207,245,8.881,True
1208,245,8.881,True
1209,236,8.881,True
1210,236,6.025,True
1211,252,5.805,True
1212,246,9.687,True
1213,230,9.012,True
1214,225,9.012,True
1215,231,9.012,True
1216,239,9.012,True
1217,236,9.012,True
1218,237,9.012,True
1219,239,9.247,True
1220,241,9.441,True
1221,265,9.465,True
1222,283,9.465,True
1223,277,9.465,True
1224,280,9.465,True
1225,277,9.441,True
1226,266,9.875,True
1227,260,9.441,True
1228,269,9.441,True
1229,249,9.441,True
1230,243,9.441,True
1231,253,8.693,True
1232,253,8.693,True
1233,256,9.497,True
1234,263,9.497,True
1235,267,9.497,True
1236,254,9.497,True
1237,262,9.497,True
1238,255,8.825,True
1239,262,8.825,True
1240,267,8.825,True
1241,267,8.825,True
1242,264,8.825,True
1243,243,8.825,True
1244,239,8.825,True
1245,257,8.825,True
1246,254,8.825,True
1247,255,8.825,True
1248,260,8.825,True
1249,261,8.825,True
1250,259,8.825,True
1251,253,8.825,True
1252,278,8.591,True
1253,278,8.591,True
1254,293,8.395,True
1255,293,8.395,True
1256,298,8.395,True
1257,307,8.395,True
1258,299,9.447,True
1259,294,9.447,True
1260,314,9.447,True
1261,313,8.395,True
1262,318,8.395,True
1263,313,8.395,True
1264,308,8.395,True
1265,287,8.395,True
1266,279,8.395,True
1267,241,8.331,True
1268,241,9.574,True
1269,244,9.574,True
1270,249,9.574,True
1271,260,9.574,True
1272,273,9.574,True
1273,281,9.574,True
1274,290,9.283,True
1275,292,9.283,True
1276,284,9.283,True
1277,280,9.283,True
1278,295,9.283,True
1279,298,9.283,True
1280,299,9.283,True
1281,290,9.283,True
1282,283,8.227,True
1283,279,9.287,True
1284,276,9.439,True
1285,276,9.287,True
1286,268,9.287,True
1287,265,8.812,True
1288,261,8.812,True
1289,263,8.812,True
1290,254,8.521,True
1291,247,8.521,True
1292,246,8.521,True
1293,242,8.662,True
1294,240,8.662,True
1295,242,8.662,True
1296,261,8.662,True
1297,275,8.659,True
1298,256,8.659,True
1299,260,8.667,True
1300,260,8.667,True
1301,262,8.667,True
1302,262,8.667,True
1303,270,8.667,True
1304,258,8.667,True
1305,254,9.591,True
1306,253,9.591,True
1307,245,9.715,True
1308,258,9.591,True
1309,260,8.667,True
1310,267,9.704,True
1311,269,9.704,True
1312,273,9.704,True
1313,282,9.704,True
1314,296,9.704,True
1315,280,8.827,True
1316,285,8.827,True
1317,285,8.827,True
1318,285,8.827,True
1319,271,8.037,True
1320,258,8.037,True
1321,265,8.037,True
1322,270,8.037,True
1323,252,9.741,True
1324,256,9.793,True
1325,263,9.793,True
1326,258,9.793,True
1327,267,9.331,True
1328,263,9.331,True
1329,270,9.331,True
1330,267,9.331,True
1331,282,9.331,True
1332,283,9.331,True
1333,276,8.037,True
1334,285,8.037,True
1335,279,9.632,True
1336,277,9.632,True
1337,286,9.844,True
1338,282,9.844,True
1339,282,9.844,True
1340,284,9.844,True
1341,284,9.899,True
1342,291,9.248,True
1343,294,9.77,True
1344,289,9.248,True
1345,287,9.248,True
1346,282,9.248,True
1347,281,8.808,True
1348,290,8.808,True
1349,289,8.808,True
1350,269,8.808,True
1351,283,7.761,True
1352,280,7.625,True
1353,286,9.304,True
1354,286,7.625,True
