plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
1794,9.158,,274,,,,-3.1836884234592673
1795,9.158,,282,,,,-3.2066110595624124
1796,9.158,,271,,,,-3.175092434920588
1797,9.158,,269,,,,-3.1693617758948016
1798,9.158,,269,,,,-3.1693617758948016
1799,8.083,,279,,,,-3.0905043199497007
1800,8.083,,277,,,,-3.0847736609239145
1801,9.746,,281,,,,-3.26255161063699
1802,9.746,,287,,,,-3.279743587714349
1803,9.746,,287,,,,-3.279743587714349
1804,9.746,,285,,,,-3.274012928688563
1805,9.935,,277,,,,-3.2699921827742475
1806,9.935,,279,,,,-3.2757228418000337
1807,9.935,,276,,,,-3.267126853261354
1808,8.856,,269,,,,-3.1391587555930736
1809,9.336,,271,,,,-3.192894215098428
1810,8.936,,271,,,,-3.152890214698788
1811,9.519,,273,,,,-3.216926704307049
1812,9.519,,280,,,,-3.2369840108973014
1813,9.519,,278,,,,-3.231253351871515
1814,9.519,,260,,,,-3.1796774206394383
1815,9.519,,258,,,,-3.173946761613652
1816,9.519,,268,,,,-3.2026000567425834
1817,9.519,,271,,,,-3.211196045281263
1818,9.624,,271,,,,-3.221697095386168
1819,9.624,,269,,,,-3.215966436360382
1820,9.624,,264,,,,-3.2016397887959163
1821,9.624,,259,,,,-3.18731314123145
1822,9.624,,264,,,,-3.2016397887959163
1823,9.624,,265,,,,-3.204505118308809
1824,9.624,,267,,,,-3.2102357773345958
1825,9.624,,266,,,,-3.2073704478217024
1826,9.585,,272,,,,-3.220662034860097
1827,9.585,,273,,,,-3.22352736437299
1828,8.59,,278,,,,-3.1383440609433513
1829,8.636,,278,,,,-3.14294452098931
1830,8.636,,278,,,,-3.14294452098931
1831,9.555,,275,,,,-3.226257723368803
1832,9.555,,278,,,,-3.2348537119074825
1833,8.59,,277,,,,-3.135478731430458
1834,8.59,,279,,,,-3.141209390456244
1835,8.406,,278,,,,-3.119942220759517
1836,8.406,,278,29.0,0.9416,0.6755,-3.1826142193781384
1837,8.406,,272,,,,-3.102750243682158
1838,8.406,,270,,,,-3.0970195846563717
1839,8.406,,273,,,,-3.105615573195051
1840,8.406,,281,,,,-3.1285382092981964
1841,8.406,,273,,,,-3.105615573195051
1842,8.406,,275,,,,-3.1113462322208374
1843,8.406,,273,,,,-3.105615573195051
1844,8.406,,273,,,,-3.105615573195051
1845,8.406,,275,,,,-3.1113462322208374
1846,8.747,,265,,,,-3.116796347432599
1847,9.5,,265,,,,-3.1921038781849207
1848,9.5,,267,,,,-3.1978345372107073
1849,9.5,,263,,,,-3.1863732191591345
1850,9.5,,265,,,,-3.1921038781849207
1851,8.406,,261,,,,-3.0712316190403333
1852,8.406,,265,,,,-3.082692937091906
1853,8.406,,278,,,,-3.119942220759517
1854,9.635,,299,,,,-3.303026431758167
1855,8.406,,276,,,,-3.1142115617337307
1856,8.406,,291,,,,-3.157191504427128
1857,8.406,,297,,,,-3.174383481504487
1858,8.406,,272,,,,-3.102750243682158
1859,8.406,,277,,,,-3.117076891246624
1860,8.406,,284,,,,-3.137134197836876
1861,7.437,,285,,,,-3.0430898363816414
1862,7.214,,284,,,,-3.0179222766459493
1863,7.536,,280,,,,-3.038664178916086
1864,8.472,,295,,,,-3.1752534825446412
1865,9.086,,287,,,,-3.2137369870549435
1866,9.53,,286,,,,-3.25527609798565
1867,9.53,,283,,,,-3.246680109446971
1868,8.711,,290,,,,-3.1848292252189605
1869,7.536,,296,,,,-3.084509451122377
1870,7.536,,274,,,,-3.0214722018387272
