plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
396,9.834,,246,,,,-1.9587741514268178
397,9.834,,240,,,,-1.9413828470789967
398,8.458,,252,,,,-1.838565455776015
399,8.458,,287,,,,-1.9400147311383042
400,9.187,,298,,,,-2.0447987891085804
401,9.187,,268,,,,-1.9578422673694753
402,9.187,,269,,,,-1.9607408180941122
403,9.932,,267,,,,-2.0294437166440935
404,9.932,,270,,,,-2.038139368818004
405,9.187,,272,,,,-1.9694364702680227
406,9.187,,269,,,,-1.9607408180941122
407,9.187,,265,,,,-1.9491466151955648
408,9.187,,269,26.0,0.8891,0.722,-1.9291915475339716
409,9.187,,283,,,,-2.0013205282390283
410,9.187,,271,,,,-1.9665379195433859
411,9.187,,271,,,,-1.9665379195433859
412,9.187,,271,,,,-1.9665379195433859
413,9.187,,274,,,,-1.9752335717172962
414,9.187,,274,,,,-1.9752335717172962
415,9.187,,274,,,,-1.9752335717172962
416,9.928,,259,,,,-2.0058553108470027
417,9.928,,258,,,,-2.002956760122366
418,7.765,,271,,,,-1.8243379195448077
419,7.581,,275,,,,-1.8175321224435392
420,8.595,,288,,,,-1.9566132818628041
421,8.595,,289,,,,-1.959511832587441
422,8.595,,280,,,,-1.9334248760657096
423,8.595,,280,,,,-1.9334248760657096
424,9.568,,289,,,,-2.056811832586468
425,9.568,,295,,,,-2.074203136934289
426,9.568,,291,,,,-2.0626089340357416
427,9.568,,290,,,,-2.0597103833111046
428,9.568,,290,,,,-2.0597103833111046
429,9.568,,284,,,,-2.042319078963284
430,9.568,,288,,,,-2.0539132818618313
431,9.568,,282,,,,-2.0365219775140098
432,9.568,,257,,,,-1.964058209398089
433,9.568,,265,,,,-1.9872466151951838
434,9.568,,265,,,,-1.9872466151951838
435,7.957,,260,,,,-1.8116538615736106
436,7.957,,274,,,,-1.8522335717185263
437,7.957,,275,,,,-1.8551321224431632
438,8.927,,277,,,,-1.957929223891467
439,8.927,0.2254,270,,,,-1.6927899238821618
440,9.631,,271,,,,-2.0109379195429415
441,9.631,,275,,,,-2.022532122441489
442,9.631,,272,,,,-2.013836470267579
443,9.631,,268,,,,-2.0022422673690317
444,9.325,,271,,,,-1.9803379195432478
445,9.325,,274,,,,-1.9890335717171583
446,9.325,,277,,,,-1.9977292238910687
447,9.219,,271,,,,-1.969737919543354
448,9.219,,271,,,,-1.969737919543354
449,9.219,,262,,,,-1.943650963021622
450,9.219,,265,,,,-1.9523466151955329
451,9.795,,262,,,,-2.001250963021046
452,9.795,,258,,,,-1.989656760122499
453,9.795,,250,,,,-1.9664683543254042
454,9.795,,236,,,,-1.9258886441804883
455,9.795,,231,,,,-1.9113958905573043
456,9.795,,231,,,,-1.9113958905573043
457,9.795,,226,,,,-1.8969031369341198
458,9.795,,237,,,,-1.9287871949051252
459,9.978,,237,,,,-1.9470871949049422
460,9.978,,238,,,,-1.949985745629579
461,9.795,,237,,,,-1.9287871949051252
462,9.795,,238,,,,-1.931685745629762
463,9.795,,240,,,,-1.9374828470790357
464,9.795,,249,,,,-1.9635698036007672
465,9.887,,250,,,,-1.9756683543253122
466,9.795,,247,,,,-1.9577727021514937
467,9.795,,245,,,,-1.95197560070222
468,9.795,,247,,,,-1.9577727021514937
