step,cut_edges,max_dev_pct
1232,235,13.223
1233,242,13.223
1234,241,13.223
1235,263,13.781
1236,245,13.223
1237,264,13.223
1238,277,13.223
1239,267,14.69
1240,273,14.69
1241,263,13.223
1242,281,9.121
1243,289,13.495
1244,291,13.495
1245,295,10.795
1246,280,10.795
1247,290,10.795
1248,320,10.795
1249,321,10.795
1250,322,10.795
1251,330,10.795
1252,331,12.622
1253,315,12.622
1254,307,12.622
1255,276,10.795
1256,277,13.551
1257,267,14.195
1258,268,14.021
1259,263,14.18
1260,255,13.812
1261,259,13.812
1262,259,13.812
1263,253,13.812
1264,249,13.683
1265,240,13.683
1266,245,14.751
1267,250,14.751
1268,254,14.751
1269,254,14.751
1270,256,14.751
1271,257,14.751
1272,254,14.751
1273,258,14.751
1274,256,14.751
1275,242,15.115
1276,253,15.115
1277,262,13.793
1278,245,15.304
1279,247,15.304
1280,248,15.304
1281,250,15.304
1282,255,15.515
1283,253,15.515
1284,249,15.515
1285,250,15.304
1286,254,15.282
1287,250,15.581
1288,253,15.569
1289,253,15.569
1290,257,12.242
1291,266,13.453
1292,275,15.54
1293,273,15.54
1294,266,15.54
1295,264,12.242
1296,269,14.083
1297,255,14.083
1298,263,15.288
1299,264,12.317
1300,260,12.317
1301,278,12.317
1302,268,12.242
1303,245,14.248
1304,245,14.248
1305,234,13.751
1306,258,13.751
1307,258,13.751
1308,251,13.751
1309,243,8.227
1310,249,11.205
1311,248,11.743
1312,254,11.59
1313,254,11.59
1314,254,11.59
1315,254,11.59
1316,249,12.314
1317,262,12.314
1318,258,11.205
1319,249,15.058
1320,253,15.058
1321,238,15.285
1322,244,15.285
1323,242,15.285
1324,262,15.285
1325,263,15.058
1326,273,15.058
1327,261,15.058
1328,235,14.428
1329,235,14.428
1330,246,14.428
1331,252,14.428
1332,247,14.428
1333,264,14.998
1334,271,14.998
1335,267,14.998
1336,276,15.485
1337,283,15.485
1338,281,15.485
1339,277,15.485
1340,278,15.025
1341,275,15.025
1342,279,14.532
1343,279,14.532
1344,259,15.33
1345,270,15.434
1346,275,14.532
1347,273,14.532
1348,250,14.162
1349,234,14.162
1350,235,14.162
1351,231,14.162
1352,233,14.162
1353,224,14.162
1354,231,14.162
1355,229,14.162
1356,238,14.162
1357,242,14.162
1358,243,13.941
1359,254,13.941
1360,248,13.941
1361,242,13.668
1362,226,13.668
1363,227,13.668
1364,219,13.668
1365,233,13.668
1366,232,13.668
1367,232,13.668
1368,228,14.186
1369,250,14.186
1370,228,14.186
1371,248,10.445
1372,248,10.445
1373,248,13.292
1374,239,11.454
1375,223,11.551
1376,221,12.392
1377,222,15.247
1378,236,15.247
1379,233,15.247
1380,259,15.247
1381,247,15.247
1382,240,15.247
1383,243,15.247
1384,253,15.247
1385,243,15.247
1386,241,15.247
1387,242,15.247
1388,242,15.106
1389,246,15.106
1390,251,15.106
1391,243,15.581
1392,252,15.106
1393,247,15.023
1394,247,15.289
1395,251,15.289
1396,241,15.289
1397,237,15.289
1398,228,15.289
1399,236,15.289
1400,236,15.289
1401,243,15.289
1402,254,15.289
1403,237,15.289
1404,238,15.289
1405,255,15.289
1406,257,15.289
1407,265,15.289
1408,265,15.289
1409,257,15.289
1410,262,15.289
1411,268,15.289
1412,273,15.168
1413,281,15.168
1414,287,15.168
1415,286,15.168
1416,284,13.04
1417,278,15.587
1418,281,15.587
1419,260,12.49
1420,270,13.211
1421,272,13.211
1422,271,13.211
1423,265,13.211
1424,269,14.207
1425,265,14.207
1426,267,14.207
1427,265,11.534
1428,256,11.534
1429,258,11.534
1430,250,11.534
1431,282,14.763
1432,286,14.763
1433,285,15.321
1434,279,15.321
1435,276,14.763
1436,270,15.33
1437,277,14.763
1438,275,14.763
1439,233,8.207
1440,232,8.207
1441,232,8.207
1442,235,15.309
1443,229,11.261
1444,229,15.573
1445,232,15.573
1446,230,15.573
1447,240,12.876
1448,246,13.325
1449,245,13.133
1450,238,14.745
1451,241,14.745
1452,243,15.109
1453,226,15.109
1454,223,15.109
1455,225,11.69
1456,223,11.69
1457,232,12.045
1458,232,15.354
1459,237,15.354
1460,236,15.354
1461,244,15.354
